"sno_student","questionnaire_classification_final","questionnaire_type_initial","school","sno_questionnaire","sno_statement","sno_segment","sno","statement_first","statement_unique","statement_coded_multiple","age","gender","school_grade","consent_given","what_subjects_listed","what.follow.up.statenents.given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_3_final_coding_separate","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.1_final_coding_separate","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","coding_round_4.2_final_coding_separate","comment","additional.comment","statement_Kinyarwanda","statement_English","type","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_c","biology_d","biology_m","biology_u","chemistry_c","chemistry_d","chemistry_m","chemistry_u","english_c","english_d","english_m","english_u","entrepreneurship_c","entrepreneurship_d","entrepreneurship_m","entrepreneurship_u","french_c","french_d","french_m","french_u","geography_c","geography_d","geography_m","geography_u","history_c","history_d","history_m","history_u","ict_c","ict_d","ict_m","ict_u","kinyarwanda_c","kinyarwanda_d","kinyarwanda_m","kinyarwanda_u","kiswahili_c","kiswahili_d","kiswahili_m","kiswahili_u","literature_c","literature_d","literature_m","literature_u","mathematics_c","mathematics_d","mathematics_m","mathematics_u","physics_c","physics_d","physics_m","physics_u","religion_c","religion_d","religion_m","religion_u","sports_c","sports_d","sports_m","sports_u","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
"2","motivation","demotivation","A","m64","mm64_1","mm64_1_1","motivation264_1","yes","yes","yes","15","female","1","yes","ntayo",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different","expectancy",NA,NA,"different","expectancy",NA,NA,"agreement","expectancy/ different","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"nshobora kuba wenda ufite ibibazo byo mu muryango bigatuma wiheba nibyo mwarimu avuze ntu byumve","i  might be having family problems that makes you dispair and not even understand what the teacher is saying","demotivation","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
"2","motivation","demotivation","A","m64","mm64_1","mm64_1_2","motivation264_1","no","no",NA,"15","female","1","yes","ntayo",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different","expectancy",NA,NA,"different","expectancy",NA,NA,"agreement","expectancy/ different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",NA,"personal problems","nshobora kuba wenda ufite ibibazo byo mu muryango bigatuma wiheba nibyo mwarimu avuze ntu byumve","i  might be having family problems that causes you to be depressed and not even understand what the teacher is saying","demotivation","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
"2","motivation","demotivation","A","m64","mm64_2","mm64_2_1","motivation264_2","no","yes","no","15","female","1","yes","ntayo",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"expectancy",NA,NA,NA,"coder 1","different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",NA,"study habits","nshobora kuba isomo baduhaye natarigeze ndisoma","i might not have read for the given subject","demotivation","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
"2","motivation","demotivation","A","m64","mm64_3","mm64_3_1","motivation264_3","no","yes","no","15","female","1","yes","ntayo",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","utility",NA,NA,NA,"attainment",NA,NA,NA,"coder 1","utility","utility","useless",NA,NA,"useless",NA,NA,"agreement","useless","useless",NA,NA,NA,NA,NA,NA,"value/utility/useless",NA,NA,"ushobora kwiyumvisha ko gukora umwitozo atari ingirakamaro","you might convince yourself that doing exercises is useless","demotivation","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
"2","motivation","demotivation","A","m64","mm64_4","mm64_4_1","motivation264_4","no","yes","no","15","female","1","yes","ntayo",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","attainment",NA,NA,NA,"different",NA,NA,NA,"none","utility","utility","useless",NA,NA,"useless",NA,NA,"agreement","useless","useless",NA,NA,NA,NA,NA,NA,"value/utility/useless",NA,NA,"numva ko gukora umwitozo hari igihe nshobora kumva ko ntakintu bimbwiye","i feel that when doing an exercise there are times i might feel that it does not tell me anything","demotivation","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
"20","motivation","demotivation","A","m175","mm175_1","mm175_1_1","motivation13175_1","yes","yes","no","16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative",NA,NA,NA,"agreement","negative","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consequence","changed later","motivation","ntashaka kwiga cyangwa ntashaka iryosomo tugiye kwiga","i don't want to study or i simply don't want to study the subject/lesson we are about to have","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"20","motivation","demotivation","A","m175","mm175_10","mm175_10_1","motivation13175_10","no","yes","no","16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative",NA,NA,NA,"agreement","negative","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"ntakunda kwiga cyane","i don't like to study a lot","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"20","motivation","demotivation","A","m175","mm175_2","mm175_2_1","motivation13175_2","no","yes","yes","16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different","negative",NA,NA,"different",NA,NA,NA,"coder 1","different/ negative","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"mfite inzara cyangwa ntashaka uwo mwarimu uduhaye umwitozo","feeling hungry or don't want [like] the teacher giving us the exercise","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"20","motivation","demotivation","A","m175","mm175_2","mm175_2_2","motivation13175_2","no","no",NA,"16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different","negative",NA,NA,"different",NA,NA,NA,"agreement","different/ negative","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"source","consequence","source",NA,"agreement","source","other factors",NA,"situational factor","mfite inzara cyangwa ntashaka uwo mwarimu uduhaye umwitozo","feeling hungry or don't want [like] the teacher giving us the exercise","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"20","motivation","demotivation","A","m175","mm175_3","mm175_3_1","motivation13175_3","no","yes","yes","16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative","expectancy",NA,NA,"negative","expectancy",NA,NA,"agreement","expectancy/ negative","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"nta kunda kwiga cyangwa ntumva ibyo mwarimu avuga","i don't like studying or don't understand what the teacher is says","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"20","motivation","demotivation","A","m175","mm175_3","mm175_3_2","motivation13175_3","no","no",NA,"16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative","expectancy",NA,NA,"negative","expectancy",NA,NA,"agreement","expectancy/ negative","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"nta kunda kwiga cyangwa ntumva ibyo mwarimu avuga","i don't like studying or don't understand what the teacher is says","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"20","motivation","demotivation","A","m175","mm175_4","mm175_4_1","motivation13175_4","no","yes","no","16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative",NA,NA,NA,"agreement","negative","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"nta kunda amasomo amwe n'amwe","i don't like certain subjects/lessons","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"20","motivation","demotivation","A","m175","mm175_5","mm175_5_1","motivation13175_5","no","yes","no","16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative",NA,NA,NA,"agreement","negative","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"ntakunda kwiga","i don't like to study","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"20","motivation","demotivation","A","m175","mm175_6","mm175_6_1","motivation13175_6","no","yes","yes","16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","expectancy",NA,NA,NA,"negative",NA,NA,NA,"coder 2","different/ negative","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"ntajya  niga cyangwa nta kunda mwarimu","that i never study or i don't like the teacher","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"20","motivation","demotivation","A","m175","mm175_6","mm175_6_2","motivation13175_6","no","no",NA,"16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","expectancy",NA,NA,NA,"negative",NA,NA,NA,"none","different/ negative","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,NA,"source","consequence",NA,"motivation","ntajya  niga cyangwa nta kunda mwarimu","that i never study or i don't like the teacher","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"20","motivation","demotivation","A","m175","mm175_7","mm175_7_1","motivation13175_7","no","yes","no","16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"ntumva amasomo amwe n'amwe","i don’t understand certain subjects/lessons","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"20","motivation","demotivation","A","m175","mm175_8","mm175_8_1","motivation13175_8","no","yes","no","16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"source",NA,"coder 1","consequence","consequence",NA,"motivation","ntagira umwete mu gukora umwitozo","i have not motivation/ enthusiasm in doing the exercise","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"20","motivation","demotivation","A","m175","mm175_9","mm175_9_1","motivation13175_9","no","yes","no","16","male","3","yes","mathematics,french,chemistry",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"outside",NA,NA,NA,"none","opportunity","opportunity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/opportunity",NA,NA,"nkunda gukina cyane akaba aribyo bimbuza gukora umwitozo","i love playing a lot which stops me from doing the exercise","demotivation","Biology,Geography,Physics,English","Mathematics,French,Chemistry","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.285,0.454,0.338,0.404,0.494,0.367,0.419,0.233,0.408,0.713,0.633,0.383,0.613,0.417,0.683,0.717
"21","motivation","demotivation","A","n22","nm22_1","nm22_1_1","motivation1122_1","yes","yes","no","17","male","1","yes","ict,geo,maths","yes, the reason why a student is demotivated is because they don’t understand those subjects, because often times, when they are going to teach, he/she feels like they don’t know it and they want…, because they don’t understand they are not hopeful that maybe a time will come when they get to understand and they just undermine it or they don’t care about it.","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"sinzi icyongereza","about i don't know english","demotivation","ICT,Kinya,Maths","ICT,Geo,Maths","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.475,0.592,0.508,0.471,0.567,0.547,0.444,0.533,0.467,0.708,0.758,0.508,0.525,0.567,0.7,0.85
"21","motivation","demotivation","A","n22","nm22_2","nm22_2_1","motivation1122_2","no","yes","no","17","male","1","yes","ict,geo,maths",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"kuko ntashobora kw'andika icyongereza","because i can't write in english","demotivation","ICT,Kinya,Maths","ICT,Geo,Maths","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.475,0.592,0.508,0.471,0.567,0.547,0.444,0.533,0.467,0.708,0.758,0.508,0.525,0.567,0.7,0.85
"21","motivation","demotivation","A","n22","nm22_3","nm22_3_1","motivation1122_3","no","yes","no","17","male","1","yes","ict,geo,maths",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","expectancy",NA,NA,NA,"negative",NA,NA,NA,"coder 1","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"ngera ku rupapuro nkibagirwa","i forget when i reach/receive the paper","demotivation","ICT,Kinya,Maths","ICT,Geo,Maths","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.475,0.592,0.508,0.471,0.567,0.547,0.444,0.533,0.467,0.708,0.758,0.508,0.525,0.567,0.7,0.85
"21","motivation","demotivation","A","n22","nm22_4","nm22_4_1","motivation1122_4","no","yes","no","17","male","1","yes","ict,geo,maths",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"sinigirira ikizere","i don’t have confidence in myself","demotivation","ICT,Kinya,Maths","ICT,Geo,Maths","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.475,0.592,0.508,0.471,0.567,0.547,0.444,0.533,0.467,0.708,0.758,0.508,0.525,0.567,0.7,0.85
"21","motivation","demotivation","A","n22","nm22_5","nm22_5_1","motivation1122_5","no","yes","no","17","male","1","yes","ict,geo,maths",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","expectancy",NA,NA,NA,"negative",NA,NA,NA,"coder 1","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"ndabyibagirwa ibisubizo","i forget the answers","demotivation","ICT,Kinya,Maths","ICT,Geo,Maths","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.475,0.592,0.508,0.471,0.567,0.547,0.444,0.533,0.467,0.708,0.758,0.508,0.525,0.567,0.7,0.85
"22","motivation","motivation","A","n49","nm49_1","nm49_1_1","motivation1249_1","yes","yes","no","12","male","1","yes","physics,maths,ict,biology,kiswahili",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"expectancy",NA,NA,NA,"none","different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",NA,"motivation","mbishaka","i want it","motivation","","","Physics,Maths,ICT,Biology,Kiswahili","Chemistry, French, Kinyarwanda , Entrepreneurship",NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.522,0.679,0.546,0.596,0.522,0.607,0.556,0.533,0.442,0.75,0.792,0.55,0.567,0.633,0.7,0.933
"22","motivation","motivation","A","n49","nm49_2","nm49_2_1","motivation1249_2","no","yes","no","12","male","1","yes","physics,maths,ict,biology,kiswahili",NA,"yes","no","no","coder 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"biba bishoboka","it can be possible",NA,"","","Physics,Maths,ICT,Biology,Kiswahili","Chemistry, French, Kinyarwanda , Entrepreneurship",NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.522,0.679,0.546,0.596,0.522,0.607,0.556,0.533,0.442,0.75,0.792,0.55,0.567,0.633,0.7,0.933
"22","motivation","motivation","A","n49","nm49_3","nm49_3_1","motivation1249_3","no","yes","no","12","male","1","yes","physics,maths,ict,biology,kiswahili",NA,"yes","no","no","coder 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oya ngomba kubishaka","no i have to want to",NA,"","","Physics,Maths,ICT,Biology,Kiswahili","Chemistry, French, Kinyarwanda , Entrepreneurship",NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.522,0.679,0.546,0.596,0.522,0.607,0.556,0.533,0.442,0.75,0.792,0.55,0.567,0.633,0.7,0.933
